campaign_id,click_rate
2225,0.03500499561262216
2226,0.12875639373609593
2227,0.04611110232814709
2228,0.004188467959488698
2229,0.03280355479093699
2230,0.010619731204367502
2231,0.2936458895181826
2232,0.14443760360113725
2233,0.2561093243797277
2234,0.08604337613042845
2235,0.0436590761631867
2236,0.009458437199945158
2237,-0.008632067730396105
2238,0.00278022939824675
2239,0.2891743342198888
2240,0.0167423070946793
2241,0.002110291692395891
2242,0.00789123687140747
2243,-0.01592293557214841
2244,-0.003056568357343907
2245,0.02093477314923477
2246,0.005481612147801407
2247,-0.0002618119295061602
2248,0.010910408980288444
2249,0.010837937170178408
2250,0.00886036136386182
2251,-0.005621830985345709
2252,0.0058009298551804644
2253,0.00887284861560287
2254,0.027647459434812352
2255,0.027647459434812352
2256,0.11715070992055378
2257,0.024830578745743032
2258,0.0008323853668378844
2259,0.021830928292648908
2260,0.007147083400155921
2261,0.0052807150742030864
2262,0.033476994023009576
2263,0.003967454438400041
2264,0.022708904721024437
2265,0.014165395655359434
2266,0.03637503406560738
2267,0.03373479806882217
2268,0.10322542741265561
2269,0.016733332272993375
2270,0.009838291182255501
2271,-0.0013525802058636308
2272,0.15196836918258994
2273,0.1311530007776306
2274,0.0018715171076157527
2275,0.009696006208324344
2276,0.13370618850111826
2277,0.09364734615398909
2278,0.004486800817884551
2279,0.1412164667376683
2280,0.02754764819774871
2281,0.0017176287344688873
2282,-0.0009840977441938625
2283,0.1021319926593805
2284,0.131072198770072
2285,0.02138691919369907
2286,0.02171050215949984
2287,0.014246274800915077
2288,-0.004049315766763609
2289,0.16575697735116424
2290,0.004677856000011235
2291,0.0723757866752385
2292,0.005492188668465729
2293,0.0067103644634087314
2294,0.040827329557405395
2295,0.006106968721083315
2296,0.027033431497889414
2297,0.002141660756309692
2298,0.023628758665102
2299,0.00521636653314058
2300,0.020585733943244148
2301,0.09751692446048404
2302,0.006081719272133496
2303,0.005576234858063821
2304,-0.006326539701232724
2305,0.0008227381777274334
2306,0.04422198647135933
2307,0.1179210041493071
2308,0.15147413306497037
2309,-0.005406878200713103
2310,0.013097565589118842
2311,0.018317509022576815
2312,0.17751417728704802
2313,0.015892596549980383
2314,0.01524831951457781
2315,0.024867923789005836
2316,0.021974957216814115
2317,0.15127063186171655
2318,0.1673643879152345
2319,0.04379714797070877
2320,0.11318287742095556
2321,0.008491364942819761
2322,0.02168029934465173
2323,0.01876363634369647
2324,0.11470928939050817
2325,0.013433170497661327
2326,0.04194235644521771
2327,0.028877464243805676
2328,0.10569535609493587
2329,0.019482418149882746
2330,0.0074593653701139
2331,0.002898625048686529
2332,0.10142126039788377
2333,0.06445615312129316
2334,0.019297818051349693
2335,0.1446439826272352
2336,0.017918884046100918
2337,0.04010803379755236
2338,0.057658291565543744
2339,0.020263889878103267
2340,0.035359097769130717
2341,0.012628167897864404
2342,0.011747494527468056
2343,0.013344058254168716
2344,0.012574831607173743
2345,0.04157648293896733
2346,0.13746865905473046
2347,0.061947928953800906
2348,0.0342716169984035
2349,0.06786324207181935
2350,0.02110668934413759
2351,0.03848978549215468
2352,0.07835844458110829
2353,0.27403382783232355
2354,0.016834538325077118
2355,0.00390304959676991
2356,0.022885835290339166
2357,0.056669494443491786
2358,0.1001109513924839
2359,0.01607567528653787
2360,0.019629927954985714
2361,0.07988909463131408
2362,0.037697544259353656
2363,0.009579992185446667
2364,0.02613172943253748
2365,0.031033353603425178
2366,0.03016310510419601
2367,0.08172729872563908
2368,0.06378010778175809
2369,0.1794095390178721
2370,0.0305459623540964
2371,0.1479549252832108
2372,0.0972691772380763
2373,0.04163379205511859
2374,0.08674682268765412
2375,0.09563943354218554
2376,0.01754403741478861
2377,0.07515888340015965
2378,0.02175846252456127
2379,0.03837775970978325
2380,0.03448628912633428
2381,0.14707094391224543
2382,0.14277800478020677
2383,0.03564824918790671
2384,0.07359995466714578
2385,0.009187904539722423
2386,0.035999383492114456
2387,0.06238985072610791
2388,0.09293398398665673
2389,0.13127448096959649
2390,0.10133050084543038
2391,0.06961660698370083
2392,0.06139100240078923
2393,0.06345456729115663
2394,0.06833340474849962
2395,0.07121360310179733
2396,0.016208069052379787
2397,0.18998871449815669
2398,0.1892856568826978
2399,0.09328805291337192
2400,0.052728156162595324
2401,0.07660285752995401
2402,0.04761929277705349
2403,0.11640583917564445
2404,0.0944185321301709
2405,0.10697449406190562
2406,0.00966448918176617
2407,0.06142675041435066
2408,0.061028762664646394
2409,0.08831327265265324
2410,0.05152642208447954
2411,0.21196151261637178
2412,0.09958388219769206
2413,0.06079434667341077
2414,0.22007501456573655
2415,0.032045346234928274
2416,0.02197498211153704
2417,0.02181687913455438
2418,0.09730786962306053
2419,0.03492265656817995
2420,0.15181815837692883
2421,0.053094648228457955
2422,0.24376826086528153
2423,0.15009612523381305
2424,0.05583012318257055
2425,0.030389443742389853
2426,0.03852940689785822
2427,0.030649242176333087
2428,0.020649232874249825
2429,0.07756522330354085
2430,0.04199319535866927
2431,0.03379623014966887
2432,0.035872107266955444
2433,0.05015623606358356
2434,0.16731309656519022
2435,-0.01141732044229718
2436,0.239483537261184
2437,0.04800475701834138
2438,0.3155285554815643
2439,0.06822265771297026
2440,0.12636607070073297
2441,0.08548363609463965
2442,0.06581517903309031
2443,0.1786301790457898
2444,0.13174807988125622
2445,0.10752293327559542
2446,0.2293877112940569
2447,0.07937108407919875
2448,0.0908509857217886
2449,0.23920175064886157
2450,0.005047593549867446
2451,0.06297796205825923
2452,0.027376924043704932
2453,0.06924700170142782
2454,0.041977594362435436
2455,0.014110664915308685
2456,0.05712462313703232
2457,0.027662107205628325
2458,0.034965463358198175
2459,0.043869109195530914
2460,0.09138812119173387
2461,0.015601628626911224
2462,0.11244728418710863
2463,0.15003431200893164
2464,0.023202639798143607
2465,0.05529140459967904
2466,0.017246148389381065
2467,0.06379478601376352
2468,0.046605122119789705
2469,0.12963287961650516
2470,0.04908450802995115
2471,0.1720069813560147
2472,0.0559103112177778
2473,0.054535108128622244
2474,0.015425399230497017
2475,0.012268588185745718
2476,0.022244347348436305
2477,0.007304906305011585
2478,0.0002583113813853996
2479,0.006256608399199441
2480,0.03709361524533241
2481,0.09738120448870483
2482,0.01462405758221073
2483,0.025858624947014675
2484,0.01624839370904758
2485,0.010591324384517702
2486,0.1255773268881542
2487,0.034965463358198175
2488,0.06030600420548189
2489,0.08751602955685413
2490,0.0631094517545013
2491,0.06220062559909169
2492,0.024070297956734876
2493,0.0781628375563373
2494,0.051153282436652694
2495,0.02703016712063878
2496,0.03655910086595612
2497,0.035947324920263334
2498,0.1035125898373972
2499,0.08175847018411896
2500,0.05322247846704178
2501,0.06704889723225951
2502,0.06918924551966105
2503,0.153471821598052
2504,0.0806868107096255
2505,0.058878146617633596
2506,0.08420026146911554
2507,0.00430630465187834
2508,-0.0035995966732878526
2509,0.018712978066543855
2510,0.06669258495857763
2511,0.05555679374649504
2512,0.05235948052503073
2513,0.07177995449612601
2514,0.08994043112106354
2515,0.06054580046072186
2516,0.04415875151462932
2517,0.13418065500270535
2518,0.10981890335575809
2519,0.21150826928976998
2520,0.13408728157146546
2521,0.027952829268902163
2522,0.04400555659950682
2523,0.14650700408784578
2524,0.011662550464243509
2525,0.1337679432568533
2526,0.10306200774190599
2527,0.06334906411431812
2528,0.07121772701097762
2529,0.19733531753135353
2530,0.15908641041000093
2531,0.09660268870599
2532,0.039418794017188175
2533,0.09841970019176113
2534,0.05131341574731466
2535,0.04827226749887513
2536,0.039613292992525105
2537,0.053906897659833794
2538,0.08651603544172749
2539,0.040907440607715485
2540,0.013598114330452406
2541,0.0723245570657851
2542,0.025229787401199303
2543,0.02076307285918992
2544,0.03872760714933612
2545,0.017617303899311716
2546,0.03290300995239742
2547,0.05447402930831593
2548,0.0724404661772508
2549,0.1517346229798553
2550,0.049130518114243314
2551,0.0770250052427115
2552,0.026080918688371264
2553,0.10921713239812891
2554,0.08469631942425923
2555,0.1683617336957262
2556,0.06650838641235099
2557,0.09974094239394053
2558,0.08427317805143388
2559,0.0841533236793707
2560,0.04723900128853768
2561,0.021432320702083823
2562,0.11214000715420486
2563,0.04188883831634327
2564,0.07462630154243555
2565,0.08207724306123777
2566,0.0003243184652972145
2567,0.07979572625662483
2568,0.05293545345950794
2569,0.12625499491767964
2570,0.07939380998207174
2571,0.020207585892482116
2572,0.013250181255179981
2573,0.03894339672253673
2574,0.04681793826205714
2575,0.017331300638588197
2576,0.030126365048212114
2577,0.02980574574378919
2578,0.029604680074596774
2579,0.026263752113888223
2580,0.04710877054171243
2581,0.10055893722981578
2582,0.10857190099029342
2583,0.10881013329459915
2584,0.016026354838365252
2585,0.01787381895585072
2586,0.01666736708732307
2587,0.007041154221594639
2588,0.02707680769296708
2589,0.10920879327414407
2590,0.02133316869848909
2591,0.02245811040441741
2592,0.022583986393278452
2593,0.22748001693862901
2594,0.19117014102154675
2595,0.029598327660439884
2596,0.10786868669409015
2597,0.018336788866309493
2598,0.022453077060377708
2599,0.060597265846661606
2600,0.018260842670179144
2601,0.07595311182300264
2602,0.021337180129042174
2603,0.02892405635976855
2604,0.029079986757285244
2605,0.010624027594967764
2606,0.07679801963321134
2607,0.04026806396750476
2608,0.08612051430999396
2609,0.10674082265838679
2610,0.17137393588249109
2611,0.018904127715003393
2612,0.18135839459292438
2613,0.053955441803095104
2614,0.10399778528619055
2615,0.09984609599430155
2616,0.039963957606670035
2617,0.028271755565710682
2618,0.15058731391188407
2619,0.19084763322640644
2620,0.1353658222978706
2621,0.09922740129395395
2622,0.05402234342702763
2623,0.0037375584388568903
2624,0.015737029162157686
2625,0.018421408084819055
2626,0.015309420505313805
2627,0.0352645430118173
2628,0.03830509440292388
2629,0.05758895165072479
2630,0.062380346983069365
2631,0.0697456107164664
2632,0.022443376854144166
2633,0.021879099974915384
2634,0.027022423513848003
2635,0.07887113527781758
2636,0.06266386826414327
2637,0.05439847856848986
2638,0.07390374017865708
2639,0.13429689627548008
2640,0.07532854445190132
2641,0.29079470728201057
2642,-0.020592858556863554
2643,0.21916895575070208
2644,0.011161826720832841
2645,0.20743821016218977
2646,0.016285841834670522
2647,0.002449051241753382
2648,0.03188046191414932
2649,0.2697799128217122
2650,0.01867958108017577
